compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q27133333	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27259234	CC1=CCC(CC1)C(C)(C)OC(=O)C	CC1=CC[C@H](CC1)C(C)(C)OC(=O)C
http://www.wikidata.org/entity/Q27133090	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27137006	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27252052	CC(C)(C)NCC(COC1=CC=CC=C1OCC2=NC(=NO2)OC)O.Cl	CC(C)(C)NC[C@H](COC1=CC=CC=C1OCC2=NC(=NO2)OC)O.Cl
http://www.wikidata.org/entity/Q27075653	CC1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F	C[C@H]1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F
http://www.wikidata.org/entity/Q27075876	CC1CN(CC(O1)C)CC2=CC=C(C=C2)C=CC3=NNC4=C3C=CC(=C4)C5CC56C7=C(C=CC(=C7)OC)NC6=O	C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)C5C[C@]56C7=C(C=CC(=C7)OC)NC6=O
http://www.wikidata.org/entity/Q27076287	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(O3)CO)O)O)O)O)O	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27076419	C1=CC=C(C=C1)CCNC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)NNC4=CC=C(C=C4)Cl	C1=CC=C(C=C1)CCNC(=O)[C@@H](CC2=CNC3=CC=CC=C32)NC(=O)NNC4=CC=C(C=C4)Cl
http://www.wikidata.org/entity/Q27076586	C1CC(C(CC1N2CCOCC2)C3=CC=C(C=C3)Br)C(=O)NC(C4=CC=C(C=C4)Cl)C5=CC(=NC=C5)F	C1C[C@H]([C@@H](C[C@@H]1N2CCOCC2)C3=CC=C(C=C3)Br)C(=O)NC(C4=CC=C(C=C4)Cl)C5=CC(=NC=C5)F
http://www.wikidata.org/entity/Q27076643	C=CCC(C(=O)NC(CC1CCCCC1)C(=O)C(C(=O)NCCN2CCOCC2)(F)F)NC(=O)C(CC3=CC=CC=C3)NS(=O)(=O)N4CCOCC4	C=CC[C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)C(C(=O)NCCN2CCOCC2)(F)F)NC(=O)[C@H](CC3=CC=CC=C3)NS(=O)(=O)N4CCOCC4
http://www.wikidata.org/entity/Q27076929	C1=CC=C(C=C1)NC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O	C1=CC=C(C=C1)NC2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
http://www.wikidata.org/entity/Q27076992	C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=S)(O)OP(=O)(O)OP(=O)(O)O)O	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=S)(O)OP(=O)(O)OP(=O)(O)O)O
http://www.wikidata.org/entity/Q27077014	CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)OS(=O)(=O)[O-])C	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)[O-])C
http://www.wikidata.org/entity/Q27077126	C1=CC(=C(C(=C1)Cl)CON=CC2=CC=[N+](C=C2)CCC[N+]3=CC=C(C=C3)C=NOCC4=C(C=CC=C4Cl)Cl)Cl	C1=CC(=C(C(=C1)Cl)CO/N=C/C2=CC=[N+](C=C2)CCC[N+]3=CC=C(C=C3)/C=N/OCC4=C(C=CC=C4Cl)Cl)Cl
http://www.wikidata.org/entity/Q27077129	CC(C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5	C[C@@H](C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
http://www.wikidata.org/entity/Q27077199	C1=CC(=C(C=C1NC(=C2C(=NON2)NCCNS(=O)(=O)N)N=O)Br)F	C1=CC(=C(C=C1N/C(=C\2/C(=NON2)NCCNS(=O)(=O)N)/N=O)Br)F
http://www.wikidata.org/entity/Q27077781	C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO	C1C/C(=N\O)/C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO
http://www.wikidata.org/entity/Q27077805	CC1C(=O)OC2C1(C34C(=O)OC5C3(C2)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O	C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5C3(C2)C6([C@@H]([C@H]5O)C(C)(C)C)[C@H](O4)OC(=O)C6O)O
http://www.wikidata.org/entity/Q27078420	C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CCNCC(COC3=CC(=CC=C3)S(=O)(=O)N)O	C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CCNC[C@@H](COC3=CC(=CC=C3)S(=O)(=O)N)O
http://www.wikidata.org/entity/Q27083081	C1C(C2C(C2S1)C(=O)O)(C(=O)O)N	C1[C@](C2[C@H](C2S1)C(=O)O)(C(=O)O)N
http://www.wikidata.org/entity/Q27084156	C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F	C1=CC=C(C(=C1)/C(=C(\N)/SC2=CC=C(C=C2)N)/C#N)C(F)(F)F
http://www.wikidata.org/entity/Q27087786	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(CP(=O)(O)O)O)O)O	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(CP(=O)(O)O)O)O)O
http://www.wikidata.org/entity/Q27087788	C1=CN(C(=S)NC1=O)C2C(C(C(O2)COP(=O)(CCP(=O)(O)O)O)O)O	C1=CN(C(=S)NC1=O)[C@H]2[C@H]([C@H]([C@H](O2)COP(=O)(CCP(=O)(O)O)O)O)O
http://www.wikidata.org/entity/Q27087938	C1=CC=C(C(=C1)CSC2(C(C(C(O2)CO)O)O)N3C=NC4=C3NC=NC4=O)[N+](=O)[O-]	C1=CC=C(C(=C1)CS[C@@]2([C@@H]([C@@H]([C@H](O2)CO)O)O)N3C=NC4=C3NC=NC4=O)[N+](=O)[O-]
http://www.wikidata.org/entity/Q27088003	CC(CC1=CC(=CC=C1)C(F)(F)F)N	C[C@H](CC1=CC(=CC=C1)C(F)(F)F)N
http://www.wikidata.org/entity/Q27088251	CC(C1=CC=CC=C1)OC(=O)N(CCN)CC2=CC(=C(C=C2)OCC3=CC=CC=C3)OC	C[C@H](C1=CC=CC=C1)OC(=O)N(CCN)CC2=CC(=C(C=C2)OCC3=CC=CC=C3)OC
http://www.wikidata.org/entity/Q27088404	CC(C1=CC=CC=C1)NC2=NC=NC3=C2C=C(N3)C4=CC=C(C=C4)O	C[C@H](C1=CC=CC=C1)NC2=NC=NC3=C2C=C(N3)C4=CC=C(C=C4)O
http://www.wikidata.org/entity/Q27088514	CC(C(=O)N1C2CCCC2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O	C[C@@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O
http://www.wikidata.org/entity/Q27088549	CC1CN(CCCN1S(=O)(=O)C2=CC=CC3=CN=CC(=C32)C)C(=O)CN	C[C@H]1CN(CCCN1S(=O)(=O)C2=CC=CC3=CN=CC(=C32)C)C(=O)CN
http://www.wikidata.org/entity/Q27088561	CC(CCO)(CC(=O)[O-])O	C[C@@](CCO)(CC(=O)[O-])O
http://www.wikidata.org/entity/Q27088612	CC(C)OC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)C4=C(C(=O)C5=C(O4)C=CC(=C5)F)C6=CC(=CC=C6)F)F	C[C@@H](C1=C(C(=O)C2=C(O1)C=CC(=C2)F)C3=CC(=CC=C3)F)N4C5=C(C(=N4)C6=CC(=C(C=C6)OC(C)C)F)C(=NC=N5)N
http://www.wikidata.org/entity/Q27088828	CC(C1=CC(=CC=C1)N2CCOCC2)NC(=O)C=CC3=CC=CC=C3	C[C@@H](C1=CC(=CC=C1)N2CCOCC2)NC(=O)/C=C/C3=CC=CC=C3
http://www.wikidata.org/entity/Q27088954	CC(C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl	C[C@H](C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl
http://www.wikidata.org/entity/Q27089020	C1C(CNC1C(=O)O)O	C1[C@H](CN[C@@H]1C(=O)O)O
http://www.wikidata.org/entity/Q27089014	CC(CNCC1=CC=CC=C1)N2CC(N(C2=S)CCC3=CC(=CC=C3)F)CCCN=C(N)N	C[C@@H](CNCC1=CC=CC=C1)N2C[C@@H](N(C2=S)CCC3=CC(=CC=C3)F)CCCN=C(N)N
http://www.wikidata.org/entity/Q27089069	C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O
http://www.wikidata.org/entity/Q27089190	C1C2C=CC1C3C2C(=O)N(C3=O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl	C1[C@H]2C=C[C@@H]1C3[C@@H]2C(=O)N(C3=O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl
http://www.wikidata.org/entity/Q27089193	CC(C(C)(C)O)NC(=O)C1=NC=C(C=C1)C#CC2=CC(=CC=C2)F	C[C@H](C(C)(C)O)NC(=O)C1=NC=C(C=C1)C#CC2=CC(=CC=C2)F
http://www.wikidata.org/entity/Q27089441	CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O	C[C@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O
http://www.wikidata.org/entity/Q27092880	C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	C1[C@@H]([C@@H]([C@H]([C@@H](O1)OP(=O)(O)OP(=O)(O)OC[C@H]2[C@@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O
http://www.wikidata.org/entity/Q27092950	CC(C=CC(=O)C=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2	C[C@@H](/C=C/C(=O)C=O)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2
http://www.wikidata.org/entity/Q27092977	CC(C=C(C)C=CC(C(C)C(=O)O)N)C(CC1=CC=CC=C1)OC	C[C@H](/C=C(\C)/C=C/[C@H]([C@H](C)C(=O)O)N)[C@@H](CC1=CC=CC=C1)OC
http://www.wikidata.org/entity/Q27093120	CC(CS)C(=O)N1CCCC1C(=O)O	C[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)O
http://www.wikidata.org/entity/Q27093175	C1=CC=C(C=C1)CCNC(C2=C(C=CC(=C2)OC3=C(C=C(C=C3Br)CC(O)O)Br)O)O	C1=CC=C(C=C1)CCN[C@@H](C2=C(C=CC(=C2)OC3=C(C=C(C=C3Br)CC(O)O)Br)O)O
http://www.wikidata.org/entity/Q27093237	C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O	C1[C@H]([C@@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
http://www.wikidata.org/entity/Q27093321	C1C(C(=O)NC(=O)N1)I	C1[C@H](C(=O)NC(=O)N1)I
http://www.wikidata.org/entity/Q27093276	CS(=O)CCC(C(=O)O)N	C[S@@](=O)CC[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q27093368	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(OP(=O)(O)OP(=O)(O)O)S)O)O)N	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO[P@](=O)(O[P@](=O)(O)OP(=O)(O)O)S)O)O)N
http://www.wikidata.org/entity/Q27093448	C1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O	C1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27093480	C1C(C(C(N1CC(C(CO)OS([O-])([O-])[O-])O)CO)O)O	C1[C@H]([C@@H]([C@H](N1C[C@@H]([C@H](CO)OS([O-])([O-])[O-])O)CO)O)O
http://www.wikidata.org/entity/Q27093496	C1=CC=C2C=C(C=CC2=C1)OCC(=CC=O)NC3=C(C=C(C(=C3)CC(C(=O)O)N)O)O	C1=CC=C2C=C(C=CC2=C1)OC/C(=C\C=O)/NC3=C(C=C(C(=C3)C[C@@H](C(=O)O)N)O)O
http://www.wikidata.org/entity/Q27093476	CC(C)CC1=NC(N(C1=O)CC=O)(C(C(C)O)N)O	C[C@@H]([C@H]([C@]1(N=C(C(=O)N1CC=O)CC(C)C)O)N)O
http://www.wikidata.org/entity/Q27093575	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COC(=O)CP(=O)(O)O)O)O	C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@H]([C@@H](O3)COC(=O)CP(=O)(O)O)O)O
http://www.wikidata.org/entity/Q27093617	C1C(C1[NH3+])C2=CC=CC=C2	C1[C@H]([C@@H]1[NH3+])C2=CC=CC=C2
http://www.wikidata.org/entity/Q27093631	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COS(=O)(=O)NC(=O)C(CS)N)O)O	C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@H]([C@@H](O3)COS(=O)(=O)NC(=O)[C@@H](CS)N)O)O
http://www.wikidata.org/entity/Q27093702	C=1NC(=[Se])C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O	C=1NC(=[Se])C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O
http://www.wikidata.org/entity/Q27093715	C1=CC=C(C=C1)CC(C(=O)C[N+]#N)NC(=O)OCC2=CC=CC=C2	C1=CC=C(C=C1)C[C@@H](C(=O)C[N+]#N)NC(=O)OCC2=CC=CC=C2
http://www.wikidata.org/entity/Q27093734	C1C(C(C(=CC1(C(=O)O)O)F)O)O	C1[C@@H]([C@H](C(=C[C@@]1(C(=O)O)O)F)O)O
http://www.wikidata.org/entity/Q27093754	C1=CC=C(C=C1)CC(CO)O	C1=CC=C(C=C1)C[C@@H](CO)O
http://www.wikidata.org/entity/Q27093829	C1=CC=C(C=C1)CCC(CCS(=O)(=O)C2=CC=CC=C2)N	C1=CC=C(C=C1)CC[C@@H](CCS(=O)(=O)C2=CC=CC=C2)N
http://www.wikidata.org/entity/Q27093839	C1=CC2=CC(=C(N2C=C1)NC(=C(C[S](=O)=O)C=CC(=O)N)C(=O)O)C=O	C1=CC2=CC(=C(N2C=C1)N/C(=C(\C[S](=O)=O)/C=C/C(=O)N)/C(=O)O)C=O
http://www.wikidata.org/entity/Q27093809	CC(C(C)(CN)O)O	C[C@@H]([C@](C)(CN)O)O
http://www.wikidata.org/entity/Q27093866	C=CCS(=O)CC=CS	C=CC[S@@](=O)C/C=C/S
http://www.wikidata.org/entity/Q27093884	C1=NC(=O)NC2=C1N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O	C1=NC(=O)NC2=C1N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)COP(=O)(O)O)O)O
http://www.wikidata.org/entity/Q27093991	C1=NC(C2=C(N1)[N+](=CN2)C3C(C(C(O3)CO)O)O)O	C1=N[C@@H](C2=C(N1)[N+](=CN2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O
http://www.wikidata.org/entity/Q27093977	CS(=O)CC(C(=O)O)N1C(C(C1=O)NC(=O)CCCC(C(=O)O)N)S	C[S@](=O)C[C@@H](C(=O)O)N1[C@@H]([C@H](C1=O)NC(=O)CCC[C@@H](C(=O)O)N)S
http://www.wikidata.org/entity/Q27094083	C1C2C(C(S1)CCCCC(=O)NCCCCCC(=O)O)NC(=O)N2	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCCCCC(=O)O)NC(=O)N2
http://www.wikidata.org/entity/Q27094085	C1C(C(N(C(=O)N(N1S(=O)(=O)C2=CC=CC(=C2)C#N)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)O)CC5=CC=CC=C5)O	C1[C@H]([C@H](N(C(=O)N(N1S(=O)(=O)C2=CC=CC(=C2)C#N)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)O)CC5=CC=CC=C5)O
http://www.wikidata.org/entity/Q27094137	C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O	C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@@H]([C@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O
http://www.wikidata.org/entity/Q27094136	C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)O	C1[C@@H](N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)O
http://www.wikidata.org/entity/Q27094170	C1=CC(=CC=C1N)OC2C(C(C(C(O2)CO)O)O)O	C1=CC(=CC=C1N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
http://www.wikidata.org/entity/Q27094198	C1=NC2=C(C(=N1)N)N=CN2C3C(C(=O)C(O3)CO)O	C1=NC2=C(C(=N1)N)N=CN2[C@@H]3[C@H](C(=O)[C@@H](O3)CO)O
http://www.wikidata.org/entity/Q27094280	CC(CP(=O)(C(CC(=O)O)N)O)C(=O)O	C[C@@H](CP(=O)([C@@H](CC(=O)O)N)O)C(=O)O
http://www.wikidata.org/entity/Q27094351	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)C[Se]CCC(C(=O)O)N)O)O	C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@H]([C@@H](O3)C[Se]CC[C@@H](C(=O)O)N)O)O
http://www.wikidata.org/entity/Q27094373	C1C(C(OC1N2C=CC(=O)NC2=O)CO)OP(=O)(O)O	C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)OP(=O)(O)O
http://www.wikidata.org/entity/Q27094428	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)O)O)O)O)CO)O)O)NC4C=C(C(C(C4O)O)O)CO	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)O)O)O)O)CO)O)O)N[C@@H]4C=C([C@H]([C@@H]([C@@H]4O)O)O)CO
http://www.wikidata.org/entity/Q27094469	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O)NC(=NC2=O)N	C1=NC2=C(N1[C@H]3[C@@H]([C@H]([C@@H](O3)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O)NC(=NC2=O)N
http://www.wikidata.org/entity/Q27094487	C1C(C(CN1CC2=CNC3C2N=CNC3=O)O)CO	C1[C@@H]([C@H](CN1CC2=CN[C@@H]3[C@H]2N=CNC3=O)O)CO
http://www.wikidata.org/entity/Q27094551	C1=C(C(=O)C=C(C1=N)O)CC(C(=O)O)N	C1=C(C(=O)C=C(C1=N)O)C[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q27094554	C1=C(C=C(C=C1C(=O)NCCCOC2C(C(C(C(O2)CO)O)O)O)C(=O)NCCCOC3C(C(C(C(O3)CO)O)O)O)CN=[N+]=[N-]	C1=C(C=C(C=C1C(=O)NCCCO[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)O)C(=O)NCCCO[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)CN=[N+]=[N-]
http://www.wikidata.org/entity/Q27094578	C1=CC(=CC=C1CC(C(=O)O)N)I	C1=CC(=CC=C1C[C@@H](C(=O)O)N)I
http://www.wikidata.org/entity/Q27094599	C1=CC(=CC=C1CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)[N+](=O)[O-]	C1=CC(=CC=C1CSC[C@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)[N+](=O)[O-]
http://www.wikidata.org/entity/Q27094644	C1C(C(C(=NO)CC1(C(=O)O)O)O)O	C1[C@@H]([C@H](/C(=N/O)/C[C@]1(C(=O)O)O)O)O
http://www.wikidata.org/entity/Q27094753	C1=CC=C2C(=C1)C=CC=C2CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	C1=CC=C2C(=C1)C=CC=C2CSC[C@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q27094764	C1=CC(=C(C=C1C(C(=O)O)N)Cl)O	C1=CC(=C(C=C1[C@@H](C(=O)O)N)Cl)O
http://www.wikidata.org/entity/Q27094809	C1=[N+](C2=C(N1)C(=NC=N2)Cl)C3C(C(C(O3)COP(=O)(O)O)O)O	C1=[N+](C2=C(N1)C(=NC=N2)Cl)[C@H]3[C@@H]([C@H]([C@@H](O3)COP(=O)(O)O)O)O
http://www.wikidata.org/entity/Q27094854	C1=CC(=CC=C1C=C2C(=O)N(C(=N2)CN)CC=O)O	C1=CC(=CC=C1/C=C\2/C(=O)N(C(=N2)CN)CC=O)O
http://www.wikidata.org/entity/Q27094902	CC(C(=O)O)NC(=O)N	C[C@H](C(=O)O)NC(=O)N
http://www.wikidata.org/entity/Q27095002	CC1C(C(C(CO1)O)O)NC2C=C(C(C(C2O)O)O)CO	C[C@@H]1[C@@H]([C@@H]([C@H](CO1)O)O)N[C@@H]2C=C([C@H]([C@@H]([C@@H]2O)O)O)CO
http://www.wikidata.org/entity/Q27095020	CC(C)C(C(=O)NC(C(C)C)C(=O)OC)NC(=O)CCC(C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(C)N)O	C[C@@H](C(=O)N[C@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)OC)O)N
http://www.wikidata.org/entity/Q27104495	CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O	C[C@@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
http://www.wikidata.org/entity/Q27095160	CC(CO)O	C[C@@H](CO)O
http://www.wikidata.org/entity/Q27095226	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)OC5C(C(C(C(O5)C)O)O)O)CO	C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@@H]4C=C([C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)CO
http://www.wikidata.org/entity/Q27095370	CC(C(=O)O)NC(=O)OCC1=CC=CC=C1	C[C@@H](C(=O)O)NC(=O)OCC1=CC=CC=C1
http://www.wikidata.org/entity/Q27096504	CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)CCC3=CC=C(S3)Cl	C[C@@H](C(=O)N1CCOCC1)N2CC[C@@H](C2=O)NS(=O)(=O)CCC3=CC=C(S3)Cl
http://www.wikidata.org/entity/Q27096537	CC(C1=CC=CC=C1F)NC2=NC(=O)C(S2)(C)C(F)(F)F	C[C@@H](C1=CC=CC=C1F)NC2=NC(=O)[C@@](S2)(C)C(F)(F)F
http://www.wikidata.org/entity/Q27096651	CC(C(=O)NC(C)NC=O)NC(=O)OC(C)(C)C	C[C@@H](C(=O)N[C@@H](C)NC=O)NC(=O)OC(C)(C)C
http://www.wikidata.org/entity/Q27096863	CC(C1=CC(=CC=C1)Cl)OC2=CC=CC3=C2C(=NC(=N3)N)N	C[C@@H](C1=CC(=CC=C1)Cl)OC2=CC=CC3=C2C(=NC(=N3)N)N
http://www.wikidata.org/entity/Q27096963	CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)C)NC(=O)OCC1=CC=CC=C1	C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)C)NC(=O)[C@H](C(C)C)NC(=O)OCC1=CC=CC=C1
http://www.wikidata.org/entity/Q27097024	CC(C(=O)N1CCCC1C(=O)NC2=CC3=CC=CC=C3C=C2)NC(=O)CN	C[C@@H](C(=O)N1CCC[C@H]1C(=O)NC2=CC3=CC=CC=C3C=C2)NC(=O)CN
http://www.wikidata.org/entity/Q27097054	CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)C3=CC4=C(S3)C=C(C=C4)Cl	C[C@@H](C(=O)N1CCOCC1)N2CC[C@@H](C2=O)NS(=O)(=O)C3=CC4=C(S3)C=C(C=C4)Cl
http://www.wikidata.org/entity/Q27097108	CC(C(=O)NC(CC1=CC=CC=C1)C(=O)CCCl)NC(=O)C	C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)CCCl)NC(=O)C
http://www.wikidata.org/entity/Q27097322	CC(C(C)(C)O)NC1=NC=CC(=N1)N(C2=CC=C(C=C2)OC)C(=O)NC3=CC=CC=C3Cl	C[C@@H](C(C)(C)O)NC1=NC=CC(=N1)N(C2=CC=C(C=C2)OC)C(=O)NC3=CC=CC=C3Cl
